=== Plot for Parabola ===
-99,27,3150.000000
-99,28,3425.000000
-99,29,3710.000000
-99,30,4005.000000
-99,31,4310.000000
-99,32,4625.000000
-99,33,4950.000000
-99,34,5285.000000
-99,35,5630.000000
-99,36,5985.000000
-99,37,6350.000000
-99,38,6725.000000
-99,39,7110.000000
-99,40,7505.000000
-99,41,7910.000000
-99,42,8325.000000
-99,43,8750.000000
-99,44,9185.000000
-99,45,9630.000000
-99,46,10085.000000
-99,47,10550.000000
-99,48,11025.000000
-99,49,11510.000000
-99,50,12005.000000
-99,51,12510.000000
-99,52,13025.000000
-99,53,13550.000000
-99,54,14085.000000
-99,55,14630.000000
-99,56,15185.000000
-99,57,15750.000000
-99,58,16325.000000
-99,59,16910.000000
-99,60,17505.000000
-99,61,18110.000000
-99,62,18725.000000
-99,63,19350.000000
-99,64,19985.000000
-99,65,20630.000000
-99,66,21285.000000
-99,67,21950.000000
-99,68,22625.000000
-99,69,23310.000000
-99,70,24005.000000
-99,71,24710.000000
-99,72,25425.000000
-99,73,26150.000000
-99,74,26885.000000
-99,75,27630.000000
-99,76,28385.000000
-99,77,29150.000000
-99,78,29925.000000
-99,79,30710.000000
-99,80,31505.000000
-99,81,32310.000000
-99,82,33125.000000
-99,83,33950.000000
-99,84,34785.000000
-99,85,35630.000000
-99,86,36485.000000
-99,87,37350.000000
-99,88,38225.000000
-99,89,39110.000000
-99,90,40005.000000
-99,91,40910.000000
-99,92,41825.000000
-99,93,42750.000000
-99,94,43685.000000
-99,95,44630.000000
-99,96,45585.000000
-99,97,46550.000000
-99,98,47525.000000
-99,99,48510.000000
-99,100,49505.000000
-98,-100,49510.000000
-98,-99,48515.000000
-98,-98,47530.000000
-98,-97,46555.000000
-98,-96,45590.000000
-98,-95,44635.000000
-98,-94,43690.000000
-98,-93,42755.000000
-98,-92,41830.000000
-98,-91,40915.000000
-98,-90,40010.000000
-98,-89,39115.000000
-98,-88,38230.000000
-98,-87,37355.000000
-98,-86,36490.000000
-98,-85,35635.000000
-98,-84,34790.000000
-98,-83,33955.000000
-98,-82,33130.000000
-98,-81,32315.000000
-98,-80,31510.000000
-98,-79,30715.000000
-98,-78,29930.000000
-98,-77,29155.000000
-98,-76,28390.000000
-98,-75,27635.000000
-98,-74,26890.000000
-98,-73,26155.000000
-98,-72,25430.000000
-98,-71,24715.000000
-98,-70,24010.000000
-98,-69,23315.000000
-98,-68,22630.000000
-98,-67,21955.000000
-98,-66,21290.000000
-98,-65,20635.000000
-98,-64,19990.000000
-98,-63,19355.000000
-98,-62,18730.000000
-98,-61,18115.000000
-98,-60,17510.000000
-98,-59,16915.000000
-98,-58,16330.000000
-98,-57,15755.000000
-98,-56,15190.000000
-98,-55,14635.000000
-98,-54,14090.000000
-98,-53,13555.000000
-98,-52,13030.000000
-98,-51,12515.000000
-98,-50,12010.000000
-98,-49,11515.000000
-98,-48,11030.000000
-98,-47,10555.000000
-98,-46,10090.000000
-98,-45,9635.000000
-98,-44,9190.000000
-98,-43,8755.000000
-98,-42,8330.000000
-98,-41,7915.000000
-98,-40,7510.000000
-98,-39,7115.000000
-98,-38,6730.000000
-98,-37,6355.000000
-98,-36,5990.000000
-98,-35,5635.000000
-98,-34,5290.000000
-98,-33,4955.000000
-98,-32,4630.000000
-98,-31,4315.000000
-98,-30,4010.000000
-98,-29,3715.000000
-98,-28,3430.000000
-98,-27,3155.000000
-98,-26,2890.000000
-98,-25,2635.000000
-98,-24,2390.000000
-98,-23,2155.000000
-98,-22,1930.000000
-98,-21,1715.000000
-98,-20,1510.000000
-98,-19,1315.000000
-98,-18,1130.000000
-98,-17,955.000000
-98,-16,790.000000
-98,-15,635.000000
-98,-14,490.000000
-98,-13,355.000000
-98,-12,230.000000
-98,-11,115.000000
-98,-10,10.000000
-98,-9,-85.000000
-98,-8,-170.000000
-98,-7,-245.000000
-98,-6,-310.000000
-98,-5,-365.000000
-98,-4,-410.000000
-98,-3,-445.000000
-98,-2,-470.000000
-98,-1,-485.000000
-98,0,-490.000000
-98,1,-485.000000
-98,2,-470.000000
-98,3,-445.000000
-98,4,-410.000000
-98,5,-365.000000
-98,6,-310.000000
-98,7,-245.000000
-98,8,-170.000000
-98,9,-85.000000
-98,10,10.000000
-98,11,115.000000
-98,12,230.000000
-98,13,355.000000
-98,14,490.000000
-98,15,635.000000
-98,16,790.000000
-98,17,955.000000
-98,18,1130.000000
-98,19,1315.000000
-98,20,1510.000000
-98,21,1715.000000
-98,22,1930.000000
-98,23,2155.000000
-98,24,2390.000000
-98,25,2635.000000
-98,26,2890.000000
-98,27,3155.000000
-98,28,3430.000000
-98,29,3715.000000
-98,30,4010.000000
-98,31,4315.000000
-98,32,4630.000000
-98,33,4955.000000
-98,34,5290.000000
-98,35,5635.000000
-98,36,5990.000000
-98,37,6355.000000
-98,38,6730.000000
-98,39,7115.000000
-98,40,7510.000000
-98,41,7915.000000
-98,42,8330.000000
-98,43,8755.000000
-98,44,9190.000000
-98,45,9635.000000
-98,46,10090.000000
-98,47,10555.000000
-98,48,11030.000000
-98,49,11515.000000
-98,50,12010.000000
-98,51,12515.000000
-98,52,13030.000000
-98,53,13555.000000
-98,54,14090.000000
-98,55,14635.000000
-98,56,15190.000000
-98,57,15755.000000
-98,58,16330.000000
-98,59,16915.000000
-98,60,17510.000000
-98,61,18115.000000
-98,62,18730.000000
-98,63,19355.000000
-98,64,19990.000000
-98,65,20635.000000
-98,66,21290.000000
-98,67,21955.000000
-98,68,22630.000000
-98,69,23315.000000
-98,70,24010.000000
-98,71,24715.000000
-98,72,25430.000000
-98,73,26155.000000
-98,74,26890.000000
-98,75,27635.000000
-98,76,28390.000000
-98,77,29155.000000
-98,78,29930.000000
-98,79,30715.000000
-98,80,31510.000000
-98,81,32315.000000
-98,82,33130.000000
-98,83,33955.000000
-98,84,34790.000000
-98,85,35635.000000
-98,86,36490.000000
-98,87,37355.000000
-98,88,38230.000000
-98,89,39115.000000
-98,90,40010.000000
-98,91,40915.000000
-98,92,41830.000000
-98,93,42755.000000
-98,94,43690.000000
-98,95,44635.000000
-98,96,45590.000000
-98,97,46555.000000
-98,98,47530.000000
-98,99,48515.000000
-98,100,49510.000000
-97,-100,49515.000000
-97,-99,48520.000000
-97,-98,47535.000000
-97,-97,46560.000000
-97,-96,45595.000000
-97,-95,44640.000000
-97,-94,43695.000000
-97,-93,42760.000000
-97,-92,41835.000000
-97,-91,40920.000000
-97,-90,40015.000000
-97,-89,39120.000000
-97,-88,38235.000000
-97,-87,37360.000000
-97,-86,36495.000000
-97,-85,35640.000000
-97,-84,34795.000000
-97,-83,33960.000000
-97,-82,33135.000000
-97,-81,32320.000000
-97,-80,31515.000000
-97,-79,30720.000000
-97,-78,29935.000000
-97,-77,29160.000000
-97,-76,28395.000000
-97,-75,27640.000000
-97,-74,26895.000000
-97,-73,26160.000000
-97,-72,25435.000000
-97,-71,24720.000000
-97,-70,24015.000000
-97,-69,23320.000000
-97,-68,22635.000000
-97,-67,21960.000000
-97,-66,21295.000000
-97,-65,20640.000000
-97,-64,19995.000000
-97,-63,19360.000000
-97,-62,18735.000000
-97,-61,18120.000000
-97,-60,17515.000000
-97,-59,16920.000000
-97,-58,16335.000000
-97,-57,15760.000000
-97,-56,15195.000000
-97,-55,14640.000000
-97,-54,14095.000000
-97,-53,13560.000000
-97,-52,13035.000000
-97,-51,12520.000000
-97,-50,12015.000000
-97,-49,11520.000000
-97,-48,11035.000000
-97,-47,10560.000000
-97,-46,10095.000000
-97,-45,9640.000000
-97,-44,9195.000000
-97,-43,8760.000000
-97,-42,8335.000000
-97,-41,7920.000000
-97,-40,7515.000000
-97,-39,7120.000000
-97,-38,6735.000000
-97,-37,6360.000000
-97,-36,5995.000000
-97,-35,5640.000000
-97,-34,5295.000000
-97,-33,4960.000000
-97,-32,4635.000000
-97,-31,4320.000000
-97,-30,4015.000000
-97,-29,3720.000000
-97,-28,3435.000000
-97,-27,3160.000000
-97,-26,2895.000000
-97,-25,2640.000000
-97,-24,2395.000000
-97,-23,2160.000000
-97,-22,1935.000000
-97,-21,1720.000000
-97,-20,1515.000000
-97,-19,1320.000000
-97,-18,1135.000000
-97,-17,960.000000
-97,-16,795.000000
-97,-15,640.000000
-97,-14,495.000000
-97,-13,360.000000
-97,-12,235.000000
-97,-11,120.000000
-97,-10,15.000000
-97,-9,-80.000000
-97,-8,-165.000000
-97,-7,-240.000000
-97,-6,-305.000000
-97,-5,-360.000000
-97,-4,-405.000000
-97,-3,-440.000000
-97,-2,-465.000000
-97,-1,-480.000000
-97,0,-485.000000
-97,1,-480.000000
-97,2,-465.000000
-97,3,-440.000000
-97,4,-405.000000
-97,5,-360.000000
-97,6,-305.000000
-97,7,-240.000000
-97,8,-165.000000
-97,9,-80.000000
-97,10,15.000000
-97,11,120.000000
-97,12,235.000000
-97,13,360.000000
-97,14,495.000000
-97,15,640.000000
-97,16,795.000000
-97,17,960.000000
-97,18,1135.000000
-97,19,1320.000000
-97,20,1515.000000
-97,21,1720.000000
-97,22,1935.000000
-97,23,2160.000000
-97,24,2395.000000
-97,25,2640.000000
-97,26,2895.000000
-97,27,3160.000000
-97,28,3435.000000
-97,29,3720.000000
-97,30,4015.000000
-97,31,4320.000000
-97,32,4635.000000
-97,33,4960.000000
-97,34,5295.000000
-97,35,5640.000000
-97,36,5995.000000
-97,37,6360.000000
-97,38,6735.000000
-97,39,7120.000000
-97,40,7515.000000
-97,41,7920.000000
-97,42,8335.000000
-97,43,8760.000000
-97,44,9195.000000
-97,45,9640.000000
-97,46,10095.000000
-97,47,10560.000000
-97,48,11035.000000
-97,49,11520.000000
-97,50,12015.000000
-97,51,12520.000000
-97,52,13035.000000
-97,53,13560.000000
-97,54,14095.000000
-97,55,14640.000000
-97,56,15195.000000
-97,57,15760.000000
-97,58,16335.000000
-97,59,16920.000000
-97,60,17515.000000
-97,61,18120.000000
-97,62,18735.000000
-97,63,19360.000000
-97,64,19995.000000
-97,65,20640.000000
-97,66,21295.000000
-97,67,21960.000000
-97,68,22635.000000
-97,69,23320.000000
-97,70,24015.000000
-97,71,24720.000000
-97,72,25435.000000
-97,73,26160.000000
-97,74,26895.000000
-97,75,27640.000000
-97,76,28395.000000
-97,77,29160.000000
-97,78,29935.000000
-97,79,30720.000000
-97,80,31515.000000
-97,81,32320.000000
-97,82,33135.000000
-97,83,33960.000000
-97,84,34795.000000
-97,85,35640.000000
-97,86,36495.000000
-97,87,37360.000000
-97,88,38235.000000
-97,89,39120.000000
-97,90,40015.000000
-97,91,40920.000000
-97,92,41835.000000
-97,93,42760.000000
-97,94,43695.000000
-97,95,44640.000000
-97,96,45595.000000
-97,97,46560.000000
-97,98,47535.000000
-97,99,48520.000000
-97,100,49515.000000
-96,-100,49520.000000
-96,-99,48525.000000
-96,-98,47540.000000
-96,-97,46565.000000
-96,-96,45600.000000
-96,-95,44645.000000
-96,-94,43700.000000
-96,-93,42765.000000
-96,-92,41840.000000
-96,-91,40925.000000
-96,-90,40020.000000
-96,-89,39125.000000
-96,-88,38240.000000
-96,-87,37365.000000
-96,-86,36500.000000
-96,-85,35645.000000
-96,-84,34800.000000
-96,-83,33965.000000
-96,-82,33140.000000
-96,-81,32325.000000
-96,-80,31520.000000
-96,-79,30725.000000
-96,-78,29940.000000
-96,-77,29165.000000
-96,-76,28400.000000
-96,-75,27645.000000
-96,-74,26900.000000
-96,-73,26165.000000
-96,-72,25440.000000
-96,-71,24725.000000
-96,-70,24020.000000
-96,-69,23325.000000
-96,-68,22640.000000
-96,-67,21965.000000
-96,-66,21300.000000
-96,-65,20645.000000
-96,-64,20000.000000
-96,-63,19365.000000
-96,-62,18740.000000
-96,-61,18125.000000
-96,-60,17520.000000
-96,-59,16925.000000
-96,-58,16340.000000
-96,-57,15765.000000
-96,-56,15200.000000
-96,-55,14645.000000
-96,-54,14100.000000
-96,-53,13565.000000
-96,-52,13040.000000
-96,-51,12525.000000
-96,-50,12020.000000
-96,-49,11525.000000
-96,-48,11040.000000
-96,-47,10565.000000
-96,-46,10100.000000
-96,-45,9645.000000
-96,-44,9200.000000
-96,-43,8765.000000
-96,-42,8340.000000
-96,-41,7925.000000
-96,-40,7520.000000
-96,-39,7125.000000
-96,-38,6740.000000
-96,-37,6365.000000
-96,-36,6000.000000
-96,-35,5645.000000
-96,-34,5300.000000
-96,-33,4965.000000
-96,-32,4640.000000
-96,-31,4325.000000
-96,-30,4020.000000
-96,-29,3725.000000
-96,-28,3440.000000
-96,-27,3165.000000
-96,-26,2900.000000
-96,-25,2645.000000
-96,-24,2400.000000
-96,-23,2165.000000
-96,-22,1940.000000
-96,-21,1725.000000
-96,-20,1520.000000
-96,-19,1325.000000
-96,-18,1140.000000
-96,-17,965.000000
-96,-16,800.000000
-96,-15,645.000000
-96,-14,500.000000
-96,-13,365.000000
-96,-12,240.000000
-96,-11,125.000000
-96,-10,20.000000
-96,-9,-75.000000
-96,-8,-160.000000
-96,-7,-235.000000
-96,-6,-300.000000
-96,-5,-355.000000
-96,-4,-400.000000
-96,-3,-435.000000
-96,-2,-460.000000
-96,-1,-475.000000
-96,0,-480.000000
-96,1,-475.000000
-96,2,-460.000000
-96,3,-435.000000
-96,4,-400.000000
-96,5,-355.000000
-96,6,-300.000000
-96,7,-235.000000
-96,8,-160.000000
-96,9,-75.000000
-96,10,20.000000
-96,11,125.000000
-96,12,240.000000
-96,13,365.000000
-96,14,500.000000
-96,15,645.000000
-96,16,800.000000
-96,17,965.000000
-96,18,1140.000000
-96,19,1325.000000
-96,20,1520.000000
-96,21,1725.000000
-96,22,1940.000000
-96,23,2165.000000
-96,24,2400.000000
-96,25,2645.000000
-96,26,2900.000000
-96,27,3165.000000
-96,28,3440.000000
-96,29,3725.000000
-96,30,4020.000000
-96,31,4325.000000
-96,32,4640.000000
-96,33,4965.000000
-96,34,5300.000000
-96,35,5645.000000
-96,36,6000.000000
-96,37,6365.000000
-96,38,6740.000000
-96,39,7125.000000
-96,40,7520.000000
-96,41,7925.000000
-96,42,8340.000000
-96,43,8765.000000
-96,44,9200.000000
-96,45,9645.000000
-96,46,10100.000000
-96,47,10565.000000
-96,48,11040.000000
-96,49,11525.000000
-96,50,12020.000000
-96,51,12525.000000
-96,52,13040.000000
-96,53,13565.000000
-96,54,14100.000000
-96,55,14645.000000
-96,56,15200.000000
-96,57,15765.000000
-96,58,16340.000000
-96,59,16925.000000
-96,60,17520.000000
-96,61,18125.000000
-96,62,18740.000000
-96,63,19365.000000
-96,64,20000.000000
-96,65,20645.000000
-96,66,21300.000000
-96,67,21965.000000
-96,68,22640.000000
-96,69,23325.000000
-96,70,24020.000000
-96,71,24725.000000
-96,72,25440.000000
-96,73,26165.000000
-96,74,26900.000000
-96,75,27645.000000
-96,76,28400.000000
-96,77,29165.000000
-96,78,29940.000000
-96,79,30725.000000
-96,80,31520.000000
-96,81,32325.000000
-96,82,33140.000000
-96,83,33965.000000
-96,84,34800.000000
-96,85,35645.000000
-96,86,36500.000000
-96,87,37365.000000
-96,88,38240.000000
-96,89,39125.000000
-96,90,40020.000000
-96,91,40925.000000
-96,92,41840.000000
-96,93,42765.000000
-96,94,43700.000000
-96,95,44645.000000
-96,96,45600.000000
-96,97,46565.000000
-96,98,47540.000000
-96,99,48525.000000
-96,100,49520.000000
-95,-100,49525.000000
-95,-99,48530.000000
-95,-98,47545.000000
-95,-97,46570.000000
-95,-96,45605.000000
-95,-95,44650.000000
-95,-94,43705.000000
-95,-93,42770.000000
-95,-92,41845.000000
-95,-91,40930.000000
-95,-90,40025.000000
-95,-89,39130.000000
-95,-88,38245.000000
-95,-87,37370.000000
-95,-86,36505.000000
-95,-85,35650.000000
-95,-84,34805.000000
-95,-83,33970.000000
-95,-82,33145.000000
-95,-81,32330.000000
-95,-80,31525.000000
-95,-79,30730.000000
-95,-78,29945.000000
-95,-77,29170.000000
-95,-76,28405.000000
-95,-75,27650.000000
-95,-74,26905.000000
-95,-73,26170.000000
-95,-72,25445.000000
-95,-71,24730.000000
-95,-70,24025.000000
-95,-69,23330.000000
-95,-68,22645.000000
-95,-67,21970.000000
-95,-66,21305.000000
-95,-65,20650.000000
-95,-64,20005.000000
-95,-63,19370.000000
-95,-62,18745.000000
-95,-61,18130.000000
-95,-60,17525.000000
-95,-59,16930.000000
-95,-58,16345.000000
-95,-57,15770.000000
-95,-56,15205.000000
-95,-55,14650.000000
-95,-54,14105.000000
-95,-53,13570.000000
-95,-52,13045.000000
-95,-51,12530.000000
-95,-50,12025.000000
-95,-49,11530.000000
-95,-48,11045.000000
-95,-47,10570.000000
-95,-46,10105.000000
-95,-45,9650.000000
-95,-44,9205.000000
-95,-43,8770.000000
-95,-42,8345.000000
-95,-41,7930.000000
-95,-40,7525.000000
-95,-39,7130.000000
-95,-38,6745.000000
-95,-37,6370.000000
-95,-36,6005.000000
-95,-35,5650.000000
-95,-34,5305.000000
-95,-33,4970.000000
-95,-32,4645.000000
-95,-31,4330.000000
-95,-30,4025.000000
-95,-29,3730.000000
-95,-28,3445.000000
-95,-27,3170.000000
-95,-26,2905.000000
-95,-25,2650.000000
-95,-24,2405.000000
-95,-23,2170.000000
-95,-22,1945.000000
-95,-21,1730.000000
-95,-20,1525.000000
-95,-19,1330.000000
-95,-18,1145.000000
-95,-17,970.000000
-95,-16,805.000000
-95,-15,650.000000
-95,-14,505.000000
-95,-13,370.000000
-95,-12,245.000000
-95,-11,130.000000
-95,-10,25.000000
-95,-9,-70.000000
-95,-8,-155.000000
-95,-7,-230.000000
-95,-6,-295.000000
-95,-5,-350.000000
-95,-4,-395.000000
-95,-3,-430.000000
-95,-2,-455.000000
-95,-1,-470.000000
-95,0,-475.000000
-95,1,-470.000000
-95,2,-455.000000
-95,3,-430.000000
-95,4,-395.000000
-95,5,-350.000000
-95,6,-295.000000
-95,7,-230.000000
-95,8,-155.000000
-95,9,-70.000000
-95,10,25.000000
-95,11,130.000000
-95,12,245.000000
-95,13,370.000000
-95,14,505.000000
-95,15,650.000000
-95,16,805.000000
-95,17,970.000000
-95,18,1145.000000
-95,19,1330.000000
-95,20,1525.000000
-95,21,1730.000000
-95,22,1945.000000
-95,23,2170.000000
-95,24,2405.000000
-95,25,2650.000000
-95,26,2905.000000
-95,27,3170.000000
-95,28,3445.000000
-95,29,3730.000000
-95,30,4025.000000
-95,31,4330.000000
-95,32,4645.000000
-95,33,4970.000000
-95,34,5305.000000
-95,35,5650.000000
-95,36,6005.000000
-95,37,6370.000000
-95,38,6745.000000
-95,39,7130.000000
-95,40,7525.000000
-95,41,7930.000000
-95,42,8345.000000
-95,43,8770.000000
-95,44,9205.000000
-95,45,9650.000000
-95,46,10105.000000
-95,47,10570.000000
-95,48,11045.000000
-95,49,11530.000000
-95,50,12025.000000
-95,51,12530.000000
-95,52,13045.000000
-95,53,13570.000000
-95,54,14105.000000
-95,55,14650.000000
-95,56,15205.000000
-95,57,15770.000000
-95,58,16345.000000
-95,59,16930.000000
-95,60,17525.000000
-95,61,18130.000000
-95,62,18745.000000
-95,63,19370.000000
-95,64,20005.000000
-95,65,20650.000000
-95,66,21305.000000
-95,67,21970.000000
-95,68,22645.000000
-95,69,23330.000000
-95,70,24025.000000
-95,71,24730.000000
-95,72,25445.000000
-95,73,26170.000000
-95,74,26905.000000
-95,75,27650.000000
-95,76,28405.000000
-95,77,29170.000000
-95,78,29945.000000
-95,79,30730.000000
-95,80,31525.000000
-95,81,32330.000000
-95,82,33145.000000
-95,83,33970.000000
-95,84,34805.000000
-95,85,35650.000000
-95,86,36505.000000
-95,87,37370.000000
-95,88,38245.000000
-95,89,39130.000000
-95,90,40025.000000
-95,91,40930.000000
-95,92,41845.000000
-95,93,42770.000000
-95,94,43705.000000
-95,95,44650.000000
-95,96,45605.000000
-95,97,46570.000000
-95,98,47545.000000
-95,99,48530.000000
-95,100,49525.000000
-94,-100,49530.000000
-94,-99,48535.000000
-94,-98,47550.000000
-94,-97,46575.000000
-94,-96,45610.000000
-94,-95,44655.000000
-94,-94,43710.000000
-94,-93,42775.000000
-94,-92,41850.000000
-94,-91,40935.000000
-94,-90,40030.000000
-94,-89,39135.000000
-94,-88,38250.000000
-94,-87,37375.000000
-94,-86,36510.000000
-94,-85,35655.000000
-94,-84,34810.000000
